Name	Length	EffectiveLength	TPM	NumReads
FBtr0074688	1633	1455.173	49.968831	489.000
FBtr0086864	3503	3325.173	13.057907	292.000
FBtr0083361	1283	1105.173	0.000000	0.000
FBtr0392904	4164	3986.173	6.251390	167.582
FBtr0084588	2385	2207.173	67.846335	1007.066
FBtr0303161	2639	2461.173	39.787579	658.544
FBtr0079257	1918	1740.173	19.055370	223.000
FBtr0307341	906	728.453	0.046382	0.227
FBtr0084989	527	349.660	0.037416	0.088
FBtr0306309	750	572.548	0.779138	3.000
FBtr0344570	539	361.652	0.000000	0.000
FBtr0078090	1219	1041.173	37.132604	260.000
FBtr0087439	546	368.649	20.974646	52.000
FBtr0070960	2096	1918.173	0.200120	2.582
FBtr0302357	2296	2118.173	0.159846	2.277
FBtr0302356	2428	2250.173	0.141517	2.142
FBtr0340571	3830	3652.173	0.040710	1.000
FBtr0340572	3825	3647.173	0.040775	1.000
FBtr0080267	3305	3127.173	0.000000	0.000
FBtr0077141	787	609.527	0.000000	0.000
FBtr0306593	981	803.400	0.000000	0.000
FBtr0081719	1938	1760.173	66.991976	793.000
FBtr0071549	1655	1477.173	32.011109	318.000
FBtr0308832	1068	890.173	9.326558	55.833
FBtr0308833	2043	1865.173	31.004607	388.902
FBtr0074921	2263	2085.173	8.148457	114.265
FBtr0073011	1996	1818.173	0.163569	2.000
FBtr0112378	450	272.724	0.000000	0.000
FBtr0342602	1596	1418.173	0.266480	2.541
FBtr0080326	1217	1039.173	84.919507	593.459
FBtr0085405	675	497.576	188.869875	632.000
FBtr0339295	331	153.831	0.000000	0.000
FBtr0300316	205	33.775	0.000000	0.000
FBtr0300904	2130	1952.173	0.000000	0.000
FBtr0081633	2196	2018.173	0.000000	0.000
FBtr0300905	2052	1874.173	0.000000	0.000
FBtr0335279	1234	1056.173	0.666202	4.732
FBtr0335281	1199	1021.173	0.208578	1.432
FBtr0290216	733	555.554	0.013649	0.051
FBtr0335280	740	562.550	0.013682	0.052
FBtr0077120	1711	1533.173	20.094453	207.187
FBtr0081676	887	709.455	0.000000	0.000
FBtr0076639	2093	1915.173	0.155284	2.000
FBtr0079280	1148	970.173	0.000000	0.000
FBtr0304827	5797	5619.173	0.075638	2.858
FBtr0433494	6405	6227.173	0.103889	4.351
FBtr0333832	6581	6403.173	0.084947	3.658
FBtr0433497	5654	5476.173	0.094371	3.475
FBtr0333833	6118	5940.173	0.095039	3.797
FBtr0433496	5848	5670.173	0.068204	2.601
FBtr0304826	8410	8232.173	0.067999	3.765
FBtr0433495	8302	8124.173	0.069293	3.786
FBtr0433493	8251	8073.173	0.074523	4.046
FBtr0300808	2019	1841.173	0.000000	0.000
FBtr0300809	4061	3883.173	0.071982	1.880
FBtr0301700	4064	3886.173	0.071904	1.879
FBtr0072287	5108	4930.173	29.376615	974.000
FBtr0343633	2816	2638.173	27.294936	484.262
FBtr0074281	2640	2462.173	48.480612	802.753
FBtr0343632	2730	2552.173	2.500497	42.917
FBtr0074279	3898	3720.173	43.917026	1098.730
FBtr0074280	3895	3717.173	3.933773	98.337
FBtr0072238	1035	857.173	0.000000	0.000
FBtr0308073	1317	1139.173	1.310053	10.036
FBtr0082360	764	586.541	81.872750	322.948
FBtr0082361	1024	846.173	1.057126	6.016
FBtr0079938	1428	1250.173	2.735664	23.000
FBtr0077227	1279	1101.173	165.703211	1227.104
FBtr0091702	1278	1100.173	7.419616	54.896
FBtr0074882	2425	2247.173	15.846817	239.482
FBtr0332153	3588	3410.173	3.014234	69.127
FBtr0310476	2042	1864.173	7.273500	91.185
FBtr0100666	2416	2238.173	8.196866	123.378
FBtr0332726	2033	1855.173	4.635060	57.828
FBtr0080287	1089	911.173	16.555457	101.446
FBtr0309307	5887	5709.173	0.118490	4.549
FBtr0300898	5037	4859.173	0.074993	2.451
FBtr0080024	1050	872.173	7.194262	42.197
FBtr0077389	2263	2085.173	98.624551	1383.000
FBtr0290204	1958	1780.173	0.000000	0.000
FBtr0086689	848	670.478	22.520475	101.545
FBtr0306636	1574	1396.173	7.650189	71.830
FBtr0086687	1472	1294.173	34.145391	297.180
FBtr0086690	2195	2017.173	0.692400	9.393
FBtr0086686	1532	1354.173	1.138375	10.367
FBtr0340359	2225	2047.173	1.147655	15.800
FBtr0301148	981	803.400	70.066072	378.560
FBtr0086684	908	730.453	0.461813	2.269
FBtr0306637	2237	2059.173	1.079073	14.943
FBtr0301149	1514	1336.173	1.459394	13.114
FBtr0086600	1106	928.173	5.634791	35.172
FBtr0331978	1118	940.173	18.161158	114.828
FBtr0078769	621	443.615	4537.883486	13538.000
FBtr0070712	1878	1700.173	0.874605	10.000
FBtr0343263	1108	930.173	0.041986	0.263
FBtr0343264	928	750.447	0.048358	0.244
FBtr0072024	920	742.451	0.048662	0.243
FBtr0113111	979	801.401	0.046449	0.250
FBtr0333452	4664	4486.173	0.234663	7.080
FBtr0333450	3996	3818.173	0.143408	3.682
FBtr0333451	4043	3865.173	0.140034	3.640
FBtr0300831	4092	3914.173	0.136687	3.598
FBtr0076303	1640	1462.173	2.404222	23.641
FBtr0076302	1655	1477.173	1.635998	16.252
FBtr0076301	2049	1871.173	50.708920	638.107
FBtr0077098	1123	945.173	87.757113	557.813
FBtr0070552	1047	869.173	0.000000	0.000
FBtr0075818	1346	1168.173	27.367571	215.000
FBtr0088789	1908	1730.173	4.898806	57.000
FBtr0304960	503	325.678	0.000000	0.000
FBtr0075249	843	665.482	0.000000	0.000
FBtr0084104	1804	1626.173	220.828613	2415.000
FBtr0336911	2177	1999.173	8.355635	112.338
FBtr0088974	1597	1419.173	24.989487	238.500
FBtr0100360	4963	4785.173	0.497085	15.996
FBtr0110880	2920	2742.173	0.081070	1.495
FBtr0334105	2225	2047.173	0.169738	2.337
FBtr0301185	2946	2768.173	0.079971	1.489
FBtr0110881	4262	4084.173	2.901123	79.683
FBtr0336928	1138	960.173	0.000000	0.000
FBtr0072107	995	817.387	0.000000	0.000
FBtr0085786	2956	2778.173	13.684575	255.673
FBtr0085785	3082	2904.173	1.176521	22.978
FBtr0334549	2894	2716.173	1.572721	28.728
FBtr0334550	3020	2842.173	0.660277	12.620
FBtr0340191	4545	4367.173	9.495104	278.866
FBtr0073848	4477	4299.173	58.111758	1680.134
FBtr0078387	3371	3193.173	9.754926	209.479
FBtr0087487	2027	1849.173	16.725948	208.000
FBtr0083735	2688	2510.173	0.041571	0.702
FBtr0332539	2448	2270.173	0.046540	0.711
FBtr0077790	977	799.402	0.000000	0.000
FBtr0331440	941	763.446	0.000000	0.000
FBtr0331439	971	793.409	0.000000	0.000
FBtr0082634	1746	1568.173	19.059304	201.000
FBtr0079612	1320	1142.173	7.030186	54.000
FBtr0087980	1799	1621.173	0.025115	0.274
FBtr0087979	1558	1380.173	0.028737	0.267
FBtr0072044	1063	885.173	0.000000	0.000
FBtr0343206	1072	894.173	0.000000	0.000
FBtr0072043	1160	982.173	0.000000	0.000
FBtr0075225	1132	954.173	0.155840	1.000
FBtr0112489	446	268.728	9.340538	16.880
FBtr0339263	740	562.550	0.031637	0.120
FBtr0301018	2276	2098.173	1.771755	25.000
FBtr0302526	640	462.595	4.178761	13.000
FBtr0100009	3280	3102.173	4.937148	103.000
FBtr0089901	2338	2160.173	1.176088	17.085
FBtr0089902	1803	1625.173	0.508485	5.557
FBtr0300562	2617	2439.173	5.734983	94.074
FBtr0089900	2125	1947.173	0.401124	5.253
FBtr0089904	2355	2177.173	0.606884	8.886
FBtr0301521	2467	2289.173	0.911897	14.038
FBtr0089905	2568	2390.173	2.308468	37.106
FBtr0345390	5214	5036.173	0.900293	30.492
FBtr0331425	3556	3378.173	1.909309	43.376
FBtr0332155	4408	4230.173	1.866894	53.110
FBtr0075014	3541	3363.173	1.769538	40.022
FBtr0078874	603	425.625	0.000000	0.000
FBtr0083452	2975	2797.173	15.127708	284.569
FBtr0302317	2262	2084.173	21.577323	302.431
FBtr0333248	2543	2365.173	0.062347	0.992
FBtr0114524	2411	2233.173	0.067139	1.008
FBtr0273385	6171	5993.173	1.923187	77.513
FBtr0339307	6637	6459.173	1.608911	69.888
FBtr0273384	6439	6261.173	4.526576	190.599
FBtr0082117	3807	3629.173	6.136294	149.764
FBtr0082116	6303	6125.173	2.443764	100.664
FBtr0082118	4671	4493.173	4.423601	133.667
FBtr0085011	1569	1391.173	0.000000	0.000
FBtr0081174	4145	3967.173	0.306452	8.176
FBtr0081175	3934	3756.173	0.360158	9.098
FBtr0303241	4041	3863.173	0.699236	18.166
FBtr0081176	3893	3715.173	0.375066	9.371
FBtr0305129	2997	2819.173	8.455791	160.314
FBtr0339156	2994	2816.173	3.223050	61.041
FBtr0339157	2988	2810.173	2.057228	38.879
FBtr0071784	2049	1871.173	1.368854	17.225
FBtr0071785	1989	1811.173	67.057492	816.775
FBtr0089148	3050	2872.173	2.409083	46.533
FBtr0089147	2773	2595.173	2.202264	38.435
FBtr0089150	2762	2584.173	4.183541	72.704
FBtr0089146	2709	2531.173	5.164530	87.912
FBtr0308247	2614	2436.173	32.245389	528.288
FBtr0089149	2840	2662.173	3.246773	58.128
FBtr0302559	2531	2353.173	0.000000	0.000
FBtr0346506	2597	2419.173	0.000000	0.000
FBtr0302190	3048	2870.173	3.544512	68.416
FBtr0086145	3054	2876.173	7.630067	147.584
FBtr0306281	375	197.806	0.000000	0.000
FBtr0306280	392	214.792	0.000000	0.000
FBtr0306258	4812	4634.173	5.387629	167.906
FBtr0073119	3828	3650.173	56.537003	1387.846
FBtr0073120	4106	3928.173	47.673111	1259.387
FBtr0073118	4763	4585.173	63.071823	1944.850
FBtr0337055	3442	3264.173	17.240042	378.448
FBtr0333895	3491	3313.173	65.955763	1469.576
FBtr0337056	4046	3868.173	16.221790	421.988
FBtr0077442	1411	1233.173	6.511405	54.000
FBtr0076018	1266	1088.173	2.816866	20.614
FBtr0076017	963	785.416	8.971325	47.386
FBtr0339781	3357	3179.173	0.476013	10.177
FBtr0070778	3093	2915.173	0.777303	15.239
FBtr0344824	2804	2626.173	2.750903	48.584
FBtr0345292	830	652.489	273.108218	1198.404
FBtr0070983	837	659.487	22.900833	101.567
FBtr0070982	1100	922.173	1.820284	11.289
FBtr0070981	941	763.446	93.322738	479.138
FBtr0070980	854	676.474	4964.394555	22584.602
FBtr0307300	2919	2741.173	12.915088	238.083
FBtr0113024	3030	2852.173	1.152335	22.103
FBtr0332600	2913	2735.173	0.587895	10.814
FBtr0083414	2815	2637.173	18.874591	334.743
FBtr0337043	3789	3611.173	0.463541	11.257
FBtr0077516	1338	1160.173	0.000000	0.000
FBtr0112524	1274	1096.173	2.170995	16.004
FBtr0089233	3691	3513.173	4.768203	112.655
FBtr0334626	3376	3198.173	1.970367	42.378
FBtr0310651	3526	3348.173	10.038174	226.026
FBtr0089229	3501	3323.173	15.389919	343.941
FBtr0082920	981	803.400	0.000000	0.000
FBtr0077386	1734	1556.173	21.595115	226.000
FBtr0071106	2301	2123.173	0.000000	0.000
FBtr0070937	2201	2023.173	90.459005	1230.778
FBtr0070938	2487	2309.173	91.196819	1416.222
FBtr0070397	1267	1089.173	1.365237	10.000
FBtr0074346	819	641.499	0.000000	0.000
FBtr0071471	1606	1428.173	0.000000	0.000
FBtr0330316	1609	1431.173	0.000000	0.000
FBtr0074918	1253	1075.173	15.489758	112.000
FBtr0072124	2163	1985.173	22.021856	294.000
FBtr0071683	1189	1011.173	72.792175	495.000
FBtr0077403	1061	883.173	0.346671	2.059
FBtr0113021	1089	911.173	0.301780	1.849
FBtr0077402	1231	1053.173	0.191185	1.354
FBtr0077401	1011	833.173	0.488601	2.738
FBtr0300280	1584	1406.173	0.105747	1.000
FBtr0346378	3461	3283.173	0.704613	15.557
FBtr0074809	2896	2718.173	23.542644	430.356
FBtr0335137	3353	3175.173	0.893871	19.087
FBtr0346141	373	195.807	2.780145	3.661
FBtr0085611	272	94.869	36.581597	23.339
FBtr0074029	585	407.632	0.000000	0.000
FBtr0075388	1505	1327.173	0.092562	0.826
FBtr0343534	2295	2117.173	0.152679	2.174
FBtr0086001	1762	1584.173	0.187729	2.000
FBtr0321315	1239	1061.173	0.000000	0.000
FBtr0333037	2846	2668.173	2.384450	42.786
FBtr0075724	2737	2559.173	3.752760	64.587
FBtr0075723	2084	1906.173	1.297079	16.627
FBtr0342770	3744	3566.173	12.164637	291.740
FBtr0070420	3766	3588.173	87.998379	2123.455
FBtr0342771	3838	3660.173	4.704661	115.804
FBtr0333323	2883	2705.173	1.211494	22.040
FBtr0333322	2930	2752.173	1.023270	18.939
FBtr0074137	2347	2169.173	5.210553	76.010
FBtr0074135	2386	2208.173	50.572897	751.010
FBtr0308136	1697	1519.173	0.061239	0.626
FBtr0080237	698	520.567	0.000000	0.000
FBtr0300638	3446	3268.173	0.071847	1.579
FBtr0073729	466	288.708	71.083669	138.014
FBtr0084836	743	565.550	21.822898	83.000
FBtr0082430	1248	1070.173	1.892275	13.619
FBtr0335211	1142	964.173	17.177603	111.381
FBtr0076857	1307	1129.173	0.263375	2.000
FBtr0300424	902	724.453	1.231532	6.000
FBtr0083860	1793	1615.173	5.440414	59.094
FBtr0302327	1744	1566.173	126.568074	1333.088
FBtr0083861	1877	1699.173	13.723382	156.817
FBtr0083086	1479	1301.173	15.381040	134.591
FBtr0334589	2552	2374.173	3.378412	53.941
FBtr0091874	595	417.628	2.620956	7.361
FBtr0073935	992	814.390	0.000000	0.000
FBtr0073300	818	640.499	0.000000	0.000
FBtr0073299	2460	2282.173	0.000000	0.000
FBtr0088841	1522	1344.173	2.318779	20.961
FBtr0088842	1468	1290.173	55.276621	479.606
FBtr0345599	2094	1916.173	0.136839	1.763
FBtr0070422	1749	1571.173	0.211679	2.237
FBtr0342772	681	503.575	0.000000	0.000
FBtr0070421	1547	1369.173	0.108604	1.000
FBtr0333023	2495	2317.173	0.058832	0.917
FBtr0075579	1678	1500.173	0.107368	1.083
FBtr0072248	2815	2637.173	0.018781	0.333
FBtr0345620	2931	2753.173	0.018037	0.334
FBtr0072247	2800	2622.173	0.018882	0.333
FBtr0072253	1306	1128.173	0.380986	2.891
FBtr0343432	1090	912.173	28.878470	177.152
FBtr0073127	1478	1300.173	0.114168	0.998
FBtr0073128	1471	1293.173	0.115188	1.002
FBtr0079458	1541	1363.173	0.005807	0.053
FBtr0079460	1595	1417.173	1.114084	10.618
FBtr0079462	1526	1348.173	0.005845	0.053
FBtr0079461	1505	1327.173	0.005900	0.053
FBtr0079459	1585	1407.173	0.340608	3.223
FBtr0081997	1156	978.173	46.184626	303.814
FBtr0081996	1257	1079.173	4.166359	30.237
FBtr0336761	1233	1055.173	12.253021	86.948
FBtr0336637	3026	2848.173	0.057526	1.102
FBtr0300693	1964	1786.173	0.049956	0.600
FBtr0336636	3290	3112.173	0.090715	1.899
FBtr0071797	3770	3592.173	0.073435	1.774
FBtr0336638	1523	1345.173	0.069139	0.625
FBtr0087382	5033	4855.173	25.621294	836.567
FBtr0339998	5235	5057.173	3.504234	119.178
FBtr0301478	2790	2612.173	30.065736	528.164
FBtr0089521	2653	2475.173	6.610425	110.035
FBtr0306351	2221	2043.173	1.133086	15.569
FBtr0306350	2503	2325.173	2.304663	36.038
FBtr0301477	4782	4604.173	1.621093	50.194
FBtr0300224	1562	1384.173	0.023307	0.217
FBtr0114515	1508	1330.173	0.024026	0.215
FBtr0087406	329	151.831	0.000000	0.000
FBtr0072888	2130	1952.173	0.000000	0.000
FBtr0085859	1170	992.173	0.599484	4.000
FBtr0334894	6412	6234.173	48.551945	2035.544
FBtr0084460	6624	6446.173	7.605264	329.694
FBtr0304567	3987	3809.173	13.887795	355.762
FBtr0070907	2510	2332.173	152.900668	2398.088
FBtr0070906	2636	2458.173	0.841528	13.912
FBtr0305911	1961	1783.173	7.346868	88.103
FBtr0289953	2161	1983.173	7.954409	106.087
FBtr0305910	2015	1837.173	4.517147	55.810
FBtr0088312	1656	1478.173	0.372937	3.707
FBtr0088313	2297	2119.173	0.454508	6.477
FBtr0088311	2351	2173.173	0.406387	5.939
FBtr0304592	2591	2413.173	0.485317	7.876
FBtr0088882	1935	1757.173	80.561470	952.000
FBtr0079894	2382	2204.173	22.827805	338.380
FBtr0331635	2356	2178.173	6.216783	91.065
FBtr0345615	2623	2445.173	6.341677	104.282
FBtr0071338	3399	3221.173	225.920097	4894.000
FBtr0334508	4486	4308.173	0.020733	0.601
FBtr0085746	3506	3328.173	0.027102	0.607
FBtr0085085	1541	1363.173	40.781817	373.863
FBtr0085084	2075	1897.173	0.637761	8.137
FBtr0079304	905	727.453	0.000567	0.003
FBtr0079732	925	747.447	0.000000	0.000
FBtr0071108	3145	2967.173	3.258496	65.021
FBtr0340139	3231	3053.173	1.856916	38.128
FBtr0071107	3426	3248.173	48.031550	1049.206
FBtr0340138	4238	4060.173	2.732007	74.597
FBtr0309839	4403	4225.173	1.720589	48.890
FBtr0309836	4378	4200.173	1.875934	52.988
FBtr0309837	3952	3774.173	8.193370	207.960
FBtr0073144	4107	3929.173	168.606588	4455.236
FBtr0309838	4006	3828.173	4.697136	120.926
FBtr0075152	2917	2739.173	29.245049	538.725
FBtr0300092	607	429.624	0.024905	0.072
FBtr0073892	1096	918.173	0.000000	0.000
FBtr0343143	1534	1356.173	0.000000	0.000
FBtr0332630	1663	1485.173	5.099718	50.935
FBtr0332631	1364	1186.173	48.406206	386.139
FBtr0332632	5997	5819.173	16.750605	655.521
FBtr0301268	1587	1409.173	0.633129	6.000
FBtr0085909	2020	1842.173	0.403594	5.000
FBtr0080763	2304	2126.173	20.841195	298.000
FBtr0086733	1297	1119.173	28.698651	216.000
FBtr0087262	852	674.475	142.199724	645.000
FBtr0303232	702	524.567	1.417341	5.000
FBtr0344155	6716	6538.173	8.234010	362.045
FBtr0070316	6065	5887.173	32.342491	1280.487
FBtr0344279	6745	6567.173	0.067928	3.000
FBtr0076133	3030	2852.173	0.000000	0.000
FBtr0082259	2901	2723.173	46.391851	849.595
FBtr0079708	1718	1540.173	36.426125	377.292
FBtr0330181	847	669.479	0.116616	0.525
FBtr0074894	650	472.588	103.038765	327.475
FBtr0082726	2913	2735.173	3.191665	58.708
FBtr0331429	2603	2425.173	1.816151	29.620
FBtr0331428	2948	2770.173	6.035439	112.437
FBtr0082727	2606	2428.173	3.010986	49.168
FBtr0301219	3098	2920.173	4.586254	90.066
FBtr0088166	1239	1061.173	0.000000	0.000
FBtr0310646	1830	1652.173	1.975971	21.955
FBtr0073730	1370	1192.173	185.601626	1488.045
FBtr0079724	633	455.601	11.397851	34.922
FBtr0346454	899	721.453	1.761372	8.546
FBtr0100541	611	433.623	6301.682542	18376.532
FBtr0343865	1567	1389.173	0.000000	0.000
FBtr0079324	1294	1116.173	0.000000	0.000
FBtr0079598	1156	978.173	51.904517	341.441
FBtr0081220	1093	915.173	1.347210	8.292
FBtr0300823	1159	981.173	2.066443	13.635
FBtr0081221	1054	876.173	28.080915	165.461
FBtr0310645	979	801.401	12.513322	67.440
FBtr0081219	1084	906.173	1.669173	10.172
FBtr0075314	465	287.709	65.121080	126.000
FBtr0070136	2103	1925.173	12.973449	167.966
FBtr0070137	2193	2015.173	1.293249	17.526
FBtr0070135	2124	1946.173	4.024019	52.667
FBtr0076688	2391	2213.173	26.497344	394.378
FBtr0346546	2609	2431.173	1.797921	29.396
FBtr0302935	3103	2925.173	10.699320	210.476
FBtr0082329	3115	2937.173	8.886110	175.524
FBtr0344017	5279	5101.173	0.701330	24.060
FBtr0091678	6366	6188.173	8.198327	341.179
FBtr0344016	5395	5217.173	1.251770	43.919
FBtr0342985	4422	4244.173	8.144950	232.475
FBtr0071815	4360	4182.173	22.330342	628.047
FBtr0071816	4190	4012.173	5.374661	145.019
FBtr0071813	4216	4038.173	295.140265	8015.091
FBtr0342986	4124	3946.173	22.432048	595.306
FBtr0071814	4255	4077.173	7.769815	213.042
FBtr0083049	682	504.574	62.476367	212.000
FBtr0079593	751	573.547	2.471072	9.531
FBtr0332415	1011	833.173	6.600073	36.981
FBtr0345640	3934	3756.173	3.894587	98.379
FBtr0077562	3784	3606.173	62.949118	1526.621
FBtr0085387	5031	4853.173	7.624623	248.851
FBtr0085386	4880	4702.173	11.673690	369.149
FBtr0085614	355	177.817	9.427978	11.274
FBtr0303924	5093	4915.173	0.142626	4.714
FBtr0303923	5120	4942.173	0.098854	3.286
FBtr0300811	4420	4242.173	18.192778	519.018
FBtr0340626	2866	2688.173	0.055521	1.004
FBtr0340627	2995	2817.173	0.052410	0.993
FBtr0340628	2870	2692.173	0.055418	1.003
FBtr0087784	1976	1798.173	186.747834	2258.302
FBtr0332882	2246	2068.173	0.749858	10.429
FBtr0339391	1899	1721.173	22.658235	262.268
FBtr0084095	7188	7010.173	1.140875	53.785
FBtr0343807	7002	6824.173	0.526029	24.141
FBtr0343805	4551	4373.173	9.894712	291.001
FBtr0343806	4719	4541.173	15.654199	478.073
FBtr0086801	711	533.564	2.063410	7.404
FBtr0344145	6340	6162.173	0.003255	0.135
FBtr0100454	3868	3690.173	0.040296	1.000
FBtr0082255	6557	6379.173	0.033198	1.424
FBtr0082256	4226	4048.173	0.057883	1.576
FBtr0100455	2462	2284.173	0.000000	0.000
FBtr0088783	1907	1729.173	49.360369	574.000
FBtr0301333	1977	1799.173	0.041323	0.500
FBtr0332689	1974	1796.173	0.041394	0.500
FBtr0086107	5316	5138.173	53.741295	1857.000
FBtr0072159	694	516.570	1.439282	5.000
FBtr0076218	2574	2396.173	5.178447	83.447
FBtr0076219	2478	2300.173	41.603369	643.553
FBtr0113346	1241	1063.173	0.000000	0.000
FBtr0100083	570	392.638	0.000000	0.000
FBtr0079765	644	466.593	0.000000	0.000
FBtr0071734	1182	1004.173	0.000000	0.000
FBtr0071191	1056	878.173	11.731723	69.285
FBtr0345988	1286	1108.173	1.572003	11.715
FBtr0071902	1064	886.173	5.098642	30.386
