Name	Length	EffectiveLength	TPM	NumReads
FBtr0308832	1068	886.324	11.297650	88.429
FBtr0308833	2043	1861.324	29.904238	491.549
FBtr0074921	2263	2081.324	2.721508	50.022
FBtr0073011	1996	1814.324	0.062413	1.000
FBtr0112378	450	268.763	0.000000	0.000
FBtr0342602	1596	1414.324	0.202117	2.524
FBtr0080326	1217	1035.324	92.909975	849.476
FBtr0085405	675	493.645	182.823245	797.000
FBtr0339295	331	149.859	0.000000	0.000
FBtr0300316	205	29.380	0.000000	0.000
FBtr0300904	2130	1948.324	0.000000	0.000
FBtr0081633	2196	2014.324	0.000000	0.000
FBtr0300905	2052	1870.324	0.000000	0.000
FBtr0335279	1234	1052.324	0.075496	0.702
FBtr0335281	1199	1017.324	0.079285	0.712
FBtr0290216	733	551.628	0.000000	0.000
FBtr0335280	740	558.619	0.000000	0.000
FBtr0077120	1711	1529.324	17.607409	237.797
FBtr0081676	887	705.531	0.000000	0.000
FBtr0076639	2093	1911.324	0.153238	2.587
FBtr0079280	1148	966.324	0.234366	2.000
FBtr0304827	5797	5615.324	0.069267	3.435
FBtr0433494	6405	6223.324	0.120292	6.611
FBtr0333832	6581	6399.324	0.113654	6.423
FBtr0433497	5654	5472.324	0.072163	3.487
FBtr0333833	6118	5936.324	0.063557	3.332
FBtr0433496	5848	5666.324	0.066485	3.327
FBtr0304826	8410	8228.324	0.066211	4.811
FBtr0433495	8302	8120.324	0.067594	4.847
FBtr0433493	8251	8069.324	0.069566	4.957
FBtr0300808	2019	1837.324	0.000000	0.000
FBtr0300809	4061	3879.324	0.000000	0.000
FBtr0301700	4064	3882.324	0.000000	0.000
FBtr0072287	5108	4926.324	28.663621	1247.000
FBtr0343633	2816	2634.324	5.825450	135.522
FBtr0074281	2640	2458.324	55.592301	1206.886
FBtr0343632	2730	2548.324	2.293955	51.624
FBtr0074279	3898	3716.324	39.805803	1306.389
FBtr0074280	3895	3713.324	2.396253	78.579
FBtr0072238	1035	853.324	0.000000	0.000
FBtr0308073	1317	1135.324	0.955704	9.582
FBtr0082360	764	582.613	82.809396	426.061
FBtr0082361	1024	842.324	0.182396	1.357
FBtr0079938	1428	1246.324	4.179406	46.000
FBtr0077227	1279	1097.324	177.906457	1724.006
FBtr0091702	1278	1096.324	8.036228	77.804
FBtr0074882	2425	2243.324	19.117987	378.745
FBtr0332153	3588	3406.324	2.307248	69.405
FBtr0310476	2042	1860.324	3.413876	56.085
FBtr0100666	2416	2234.324	9.021990	178.017
FBtr0332726	2033	1851.324	2.675861	43.748
FBtr0080287	1089	907.324	24.705180	197.953
FBtr0309307	5887	5705.324	0.051225	2.581
FBtr0300898	5037	4855.324	0.009773	0.419
FBtr0080024	1050	868.324	9.389413	72.000
FBtr0077389	2263	2081.324	101.630675	1868.000
FBtr0290204	1958	1776.324	0.000000	0.000
FBtr0086689	848	666.572	20.546287	120.946
FBtr0306636	1574	1392.324	13.591393	167.115
FBtr0086687	1472	1290.324	17.772623	202.518
FBtr0086690	2195	2013.324	0.726801	12.922
FBtr0086686	1532	1350.324	1.075105	12.820
FBtr0340359	2225	2043.324	2.555889	46.120
FBtr0301148	981	799.467	83.872709	592.153
FBtr0086684	908	726.527	0.494597	3.173
FBtr0306637	2237	2055.324	1.224687	22.229
FBtr0301149	1514	1332.324	2.040009	24.002
FBtr0086600	1106	924.324	0.847361	6.917
FBtr0331978	1118	936.324	24.076659	199.083
FBtr0078769	621	439.675	4168.905473	16187.000
FBtr0070712	1878	1696.324	0.667542	10.000
FBtr0343263	1108	926.324	0.000000	0.000
FBtr0343264	928	746.521	0.000000	0.000
FBtr0072024	920	738.525	0.000000	0.000
FBtr0113111	979	797.470	0.000000	0.000
FBtr0333452	4664	4482.324	0.133656	5.291
FBtr0333450	3996	3814.324	0.117334	3.952
FBtr0333451	4043	3861.324	0.114457	3.903
FBtr0300831	4092	3910.324	0.111610	3.854
FBtr0076303	1640	1458.324	0.890644	11.470
FBtr0076302	1655	1473.324	0.839026	10.917
FBtr0076301	2049	1867.324	80.144246	1321.613
FBtr0077098	1123	941.324	93.132914	774.203
FBtr0070552	1047	865.324	0.130861	1.000
FBtr0075818	1346	1164.324	32.775080	337.000
FBtr0088789	1908	1726.324	5.575506	85.000
FBtr0304960	503	321.724	0.000000	0.000
FBtr0075249	843	661.575	0.000000	0.000
FBtr0084104	1804	1622.324	237.177474	3398.000
FBtr0336911	2177	1995.324	7.154702	126.072
FBtr0088974	1597	1415.324	18.631257	232.868
FBtr0100360	4963	4781.324	0.779463	32.912
FBtr0110880	2920	2738.324	0.095843	2.318
FBtr0334105	2225	2043.324	0.088335	1.594
FBtr0301185	2946	2764.324	0.087780	2.143
FBtr0110881	4262	4080.324	1.888055	68.033
FBtr0336928	1138	956.324	0.207778	1.755
FBtr0072107	995	813.460	0.034139	0.245
FBtr0085786	2956	2774.324	18.644050	456.783
FBtr0085785	3082	2900.324	0.868840	22.254
FBtr0334549	2894	2712.324	1.786263	42.786
FBtr0334550	3020	2838.324	0.565633	14.178
FBtr0340191	4545	4363.324	6.021124	232.010
FBtr0073848	4477	4295.324	54.808001	2078.990
FBtr0078387	3371	3189.324	8.898241	250.620
FBtr0087487	2027	1845.324	14.788770	241.000
FBtr0083735	2688	2506.324	0.128513	2.844
FBtr0332539	2448	2266.324	0.162762	3.258
FBtr0077790	977	795.471	0.000000	0.000
FBtr0331440	941	759.516	0.000000	0.000
FBtr0331439	971	789.481	0.000000	0.000
FBtr0082634	1746	1564.324	19.616894	271.000
FBtr0079612	1320	1138.324	6.963376	70.000
FBtr0087980	1799	1617.324	0.000000	0.000
FBtr0087979	1558	1376.324	0.000000	0.000
FBtr0072044	1063	881.324	0.000000	0.000
FBtr0343206	1072	890.324	0.000000	0.000
FBtr0072043	1160	978.324	0.000000	0.000
FBtr0075225	1132	950.324	0.000000	0.000
FBtr0112489	446	264.766	12.635309	29.543
FBtr0339263	740	558.619	0.700672	3.457
FBtr0301018	2276	2094.324	1.405779	26.000
FBtr0302526	640	458.657	3.307891	13.398
FBtr0100009	3280	3098.324	6.542049	179.000
FBtr0089901	2338	2156.324	0.707076	13.465
FBtr0089902	1803	1621.324	0.259372	3.714
FBtr0300562	2617	2435.324	3.711429	79.820
FBtr0089900	2125	1943.324	0.379772	6.517
FBtr0089904	2355	2173.324	0.645624	12.391
FBtr0301521	2467	2285.324	1.203661	24.292
FBtr0089905	2568	2386.324	1.414137	29.801
FBtr0345390	5214	5032.324	0.469382	20.860
FBtr0331425	3556	3374.324	3.772713	112.422
FBtr0332155	4408	4226.324	4.461772	166.526
FBtr0075014	3541	3359.324	1.565179	46.433
FBtr0078874	603	421.688	0.000000	0.000
FBtr0083452	2975	2793.324	12.792702	315.570
FBtr0302317	2262	2080.324	17.496162	321.430
FBtr0333248	2543	2361.324	0.000000	0.000
FBtr0114524	2411	2229.324	0.000000	0.000
FBtr0273385	6171	5989.324	0.813545	43.030
FBtr0339307	6637	6455.324	1.083430	61.763
FBtr0273384	6439	6257.324	2.591562	143.207
FBtr0082117	3807	3625.324	2.537665	81.244
FBtr0082116	6303	6121.324	1.023849	55.347
FBtr0082118	4671	4489.324	2.482652	98.426
FBtr0085011	1569	1387.324	0.081622	1.000
FBtr0081174	4145	3963.324	0.391696	13.709
FBtr0081175	3934	3752.324	0.437818	14.508
FBtr0303241	4041	3859.324	0.848759	28.927
FBtr0081176	3893	3711.324	0.557443	18.270
FBtr0305129	2997	2815.324	8.151401	202.662
FBtr0339156	2994	2812.324	2.097253	52.087
FBtr0339157	2988	2806.324	1.099584	27.251
FBtr0071784	2049	1867.324	1.042152	17.186
FBtr0071785	1989	1807.324	52.743386	841.814
FBtr0089148	3050	2868.324	1.813269	45.931
FBtr0089147	2773	2591.324	1.637229	37.467
FBtr0089150	2762	2580.324	3.510386	79.991
FBtr0089146	2709	2527.324	5.738835	128.085
FBtr0308247	2614	2432.324	14.419977	309.741
FBtr0089149	2840	2658.324	1.141018	26.786
FBtr0302559	2531	2349.324	0.024106	0.500
FBtr0346506	2597	2415.324	0.023436	0.500
FBtr0302190	3048	2866.324	3.635940	92.035
FBtr0086145	3054	2872.324	5.754426	145.965
FBtr0306281	375	193.842	0.000000	0.000
FBtr0306280	392	210.830	0.000000	0.000
FBtr0306258	4812	4630.324	3.145288	128.613
FBtr0073119	3828	3646.324	61.710121	1987.120
FBtr0073120	4106	3924.324	88.299033	3060.083
FBtr0073118	4763	4581.324	71.121866	2877.442
FBtr0337055	3442	3260.324	15.163000	436.574
FBtr0333895	3491	3309.324	81.062302	2369.030
FBtr0337056	4046	3864.324	2.670611	91.137
FBtr0077442	1411	1229.324	5.711011	62.000
FBtr0076018	1266	1084.324	2.426284	23.233
FBtr0076017	963	781.491	12.137647	83.767
FBtr0339781	3357	3175.324	0.186431	5.228
FBtr0070778	3093	2911.324	0.242842	6.243
FBtr0344824	2804	2622.324	0.368287	8.529
FBtr0345292	830	648.579	15.957114	91.397
FBtr0070983	837	655.578	10.581227	61.259
FBtr0070982	1100	918.324	1.715560	13.913
FBtr0070981	941	759.516	80.629920	540.811
FBtr0070980	854	672.558	5183.800589	30788.620
FBtr0307300	2919	2737.324	11.960884	289.136
FBtr0113024	3030	2848.324	1.008103	25.358
FBtr0332600	2913	2731.324	0.518509	12.507
FBtr0083414	2815	2633.324	19.038664	442.744
FBtr0337043	3789	3607.324	0.698619	22.256
FBtr0077516	1338	1156.324	0.000000	0.000
FBtr0112524	1274	1092.324	1.824779	17.602
FBtr0089233	3691	3509.324	3.277057	101.559
FBtr0334626	3376	3194.324	1.362724	38.441
FBtr0310651	3526	3344.324	6.422204	189.673
FBtr0089229	3501	3319.324	12.497016	366.327
FBtr0082920	981	799.467	0.000000	0.000
FBtr0077386	1734	1552.324	22.128834	303.356
FBtr0071106	2301	2119.324	0.000000	0.000
FBtr0070937	2201	2019.324	131.720787	2348.944
FBtr0070938	2487	2305.324	57.227186	1165.056
FBtr0070397	1267	1085.324	0.939011	9.000
FBtr0074346	819	637.584	0.000000	0.000
FBtr0071471	1606	1424.324	0.039753	0.500
FBtr0330316	1609	1427.324	0.039665	0.500
FBtr0074918	1253	1071.324	20.376180	192.777
FBtr0072124	2163	1981.324	21.896883	383.134
FBtr0071683	1189	1007.324	78.577052	699.000
FBtr0077403	1061	879.324	0.029347	0.228
FBtr0113021	1089	907.324	0.025383	0.203
FBtr0077402	1231	1049.324	0.312064	2.892
FBtr0077401	1011	829.324	0.228972	1.677
FBtr0300280	1584	1402.324	0.161499	2.000
FBtr0346378	3461	3279.324	0.627900	18.184
FBtr0074809	2896	2714.324	34.024135	815.570
FBtr0335137	3353	3171.324	0.830040	23.246
FBtr0346141	373	191.843	0.001223	0.002
FBtr0085611	272	90.905	23.664937	18.998
FBtr0074029	585	403.691	0.000000	0.000
FBtr0075388	1505	1323.324	0.070681	0.826
FBtr0343534	2295	2113.324	0.116488	2.174
FBtr0086001	1762	1580.324	0.501579	7.000
FBtr0321315	1239	1057.324	0.000000	0.000
FBtr0333037	2846	2664.324	0.973915	22.915
FBtr0075724	2737	2555.324	1.831806	41.337
FBtr0075723	2084	1902.324	2.485075	41.748
FBtr0342770	3744	3562.324	11.597872	364.858
FBtr0070420	3766	3584.324	63.169737	1999.534
FBtr0342771	3838	3656.324	3.704275	119.608
FBtr0333323	2883	2701.324	0.869887	20.752
FBtr0333322	2930	2748.324	0.378109	9.177
FBtr0074137	2347	2165.324	4.441666	84.934
FBtr0074135	2386	2204.324	44.801975	872.138
FBtr0308136	1697	1515.324	0.000000	0.000
FBtr0080237	698	516.641	0.000000	0.000
FBtr0300638	3446	3264.324	0.054781	1.579
FBtr0073729	466	284.755	63.731225	160.264
FBtr0084836	743	561.618	23.590254	117.000
FBtr0082430	1248	1066.324	0.521832	4.914
FBtr0335211	1142	960.324	29.960617	254.086
FBtr0076857	1307	1125.324	0.704382	7.000
FBtr0300424	902	720.527	1.100107	7.000
FBtr0083860	1793	1611.324	4.627782	65.852
FBtr0302327	1744	1562.324	149.143116	2057.722
FBtr0083861	1877	1695.324	6.440665	96.426
FBtr0083086	1479	1297.324	21.154162	242.358
FBtr0334589	2552	2370.324	1.367997	28.636
FBtr0091874	595	413.690	2.147952	7.847
FBtr0073935	992	810.462	0.000000	0.000
FBtr0073300	818	636.584	0.000000	0.000
FBtr0073299	2460	2278.324	0.000000	0.000
FBtr0088841	1522	1340.324	1.352444	16.008
FBtr0088842	1468	1286.324	62.914736	714.686
FBtr0345599	2094	1912.324	0.056724	0.958
FBtr0070422	1749	1567.324	0.075287	1.042
FBtr0342772	681	499.644	0.000000	0.000
FBtr0070421	1547	1365.324	0.082938	1.000
FBtr0333023	2495	2313.324	0.168494	3.442
FBtr0075579	1678	1496.324	0.193568	2.558
FBtr0072248	2815	2633.324	0.037442	0.871
FBtr0345620	2931	2749.324	0.063668	1.546
FBtr0072247	2800	2618.324	0.068481	1.583
FBtr0072253	1306	1124.324	0.320420	3.181
FBtr0343432	1090	908.324	35.644544	285.921
FBtr0073127	1478	1296.324	0.259860	2.975
FBtr0073128	1471	1289.324	0.265688	3.025
FBtr0079458	1541	1359.324	0.002536	0.030
FBtr0079460	1595	1413.324	1.077789	13.452
FBtr0079462	1526	1344.324	0.089608	1.064
FBtr0079461	1505	1323.324	0.091058	1.064
FBtr0079459	1585	1403.324	0.919048	11.390
FBtr0081997	1156	974.324	36.006425	309.810
FBtr0081996	1257	1075.324	1.846573	17.535
FBtr0336761	1233	1051.324	8.687181	80.654
FBtr0336637	3026	2844.324	0.044484	1.117
FBtr0300693	1964	1782.324	0.024659	0.388
FBtr0336636	3290	3108.324	0.039807	1.093
FBtr0071797	3770	3588.324	0.075794	2.402
FBtr0336638	1523	1341.324	0.000000	0.000
FBtr0087382	5033	4851.324	33.985955	1456.036
FBtr0339998	5235	5053.324	2.280371	101.764
FBtr0301478	2790	2608.324	20.209311	465.506
FBtr0089521	2653	2471.324	8.782077	191.663
FBtr0306351	2221	2039.324	2.467200	44.433
FBtr0306350	2503	2321.324	2.114855	43.354
FBtr0301477	4782	4600.324	0.493375	20.044
FBtr0300224	1562	1380.324	0.016600	0.202
FBtr0114515	1508	1326.324	0.121203	1.420
FBtr0087406	329	147.860	0.000000	0.000
FBtr0072888	2130	1948.324	0.000000	0.000
FBtr0085859	1170	988.324	0.229149	2.000
FBtr0334894	6412	6230.324	46.181444	2540.918
FBtr0084460	6624	6442.324	4.879235	277.592
FBtr0304567	3987	3805.324	7.959841	267.491
FBtr0070907	2510	2328.324	121.074267	2489.474
FBtr0070906	2636	2454.324	0.900181	19.511
FBtr0305911	1961	1779.324	12.328851	193.727
FBtr0289953	2161	1979.324	6.315617	110.394
FBtr0305910	2015	1833.324	3.451425	55.879
FBtr0088312	1656	1474.324	0.255550	3.327
FBtr0088313	2297	2115.324	0.510146	9.530
FBtr0088311	2351	2169.324	0.437293	8.377
FBtr0304592	2591	2409.324	0.646975	13.766
FBtr0088882	1935	1753.324	88.286436	1367.000
FBtr0079894	2382	2200.324	22.222930	431.818
FBtr0331635	2356	2174.324	5.347961	102.689
FBtr0345615	2623	2441.324	4.876757	105.140
FBtr0071338	3399	3217.324	140.678245	3997.000
FBtr0334508	4486	4304.324	0.099203	3.771
FBtr0085746	3506	3324.324	0.041868	1.229
FBtr0085085	1541	1359.324	90.419853	1085.423
FBtr0085084	2075	1893.324	0.752200	12.577
FBtr0079304	905	723.527	0.000159	0.001
FBtr0079732	925	743.523	0.152298	1.000
FBtr0071108	3145	2963.324	9.671423	253.094
FBtr0340139	3231	3049.324	2.488295	67.007
FBtr0071107	3426	3244.324	36.686942	1051.110
FBtr0340138	4238	4056.324	1.585339	56.789
FBtr0309839	4403	4221.324	1.311826	48.903
FBtr0309836	4378	4196.324	1.430541	53.013
FBtr0309837	3952	3770.324	2.224420	74.064
FBtr0073144	4107	3925.324	150.917573	5231.518
FBtr0309838	4006	3824.324	2.205963	74.502
FBtr0075152	2917	2735.324	23.141454	559.000
FBtr0300092	607	425.686	0.029783	0.112
FBtr0073892	1096	914.324	0.000000	0.000
FBtr0343143	1534	1352.324	0.000000	0.000
FBtr0332630	1663	1481.324	0.512584	6.705
FBtr0332631	1364	1182.324	48.659014	508.057
FBtr0332632	5997	5815.324	10.331950	530.602
FBtr0301268	1587	1405.324	0.402885	5.000
FBtr0085909	2020	1838.324	0.369587	6.000
FBtr0080763	2304	2122.324	27.424522	514.000
FBtr0086733	1297	1115.324	33.707361	332.000
FBtr0087262	852	670.562	193.016559	1143.000
FBtr0303232	702	520.641	7.829820	36.000
FBtr0344155	6716	6534.324	10.457728	603.463
FBtr0070316	6065	5883.324	24.494627	1272.641
FBtr0344279	6745	6563.324	0.086265	5.000
FBtr0076133	3030	2848.324	0.397556	10.000
FBtr0082259	2901	2719.324	45.639114	1096.000
FBtr0079708	1718	1536.324	15.257213	207.000
FBtr0330181	847	665.573	0.087316	0.513
FBtr0074894	650	468.650	122.862326	508.487
FBtr0082726	2913	2731.324	3.451691	83.256
FBtr0331429	2603	2421.324	2.440514	52.185
FBtr0331428	2948	2766.324	4.761992	116.333
FBtr0082727	2606	2424.324	2.949561	63.148
FBtr0301219	3098	2916.324	4.390626	113.077
FBtr0088166	1239	1057.324	0.000000	0.000
FBtr0310646	1830	1648.324	1.912412	27.838
FBtr0073730	1370	1188.324	191.455486	2009.162
FBtr0079724	633	451.661	11.715014	46.727
FBtr0346454	899	717.527	3.466293	21.964
FBtr0100541	611	429.683	6947.673293	26363.309
FBtr0343865	1567	1385.324	0.075557	0.924
FBtr0079324	1294	1112.324	0.109503	1.076
FBtr0079598	1156	974.324	50.672325	436.000
FBtr0081220	1093	911.324	1.813043	14.591
FBtr0300823	1159	977.324	0.677308	5.846
FBtr0081221	1054	872.324	24.866483	191.560
FBtr0310645	979	797.470	8.603680	60.591
FBtr0081219	1084	902.324	0.553659	4.412
FBtr0075314	465	283.755	67.441990	169.000
FBtr0070136	2103	1921.324	5.893477	99.996
FBtr0070137	2193	2011.324	0.989297	17.572
FBtr0070135	2124	1942.324	13.958776	239.432
FBtr0076688	2391	2209.324	21.388316	417.300
FBtr0346546	2609	2427.324	0.872372	18.700
FBtr0302935	3103	2921.324	13.690585	353.195
FBtr0082329	3115	2933.324	6.207662	160.805
FBtr0344017	5279	5097.324	0.587488	26.446
FBtr0091678	6366	6184.324	8.163001	445.815
FBtr0344016	5395	5213.324	0.407713	18.771
FBtr0342985	4422	4240.324	4.521588	169.318
FBtr0071815	4360	4178.324	16.347068	603.190
FBtr0071816	4190	4008.324	4.548073	160.991
FBtr0071813	4216	4034.324	210.918128	7514.448
FBtr0342986	4124	3942.324	9.922397	345.447
FBtr0071814	4255	4073.324	4.825097	173.567
FBtr0083049	682	500.644	66.045186	292.000
FBtr0079593	751	569.615	0.652910	3.284
FBtr0332415	1011	829.324	5.399515	39.545
FBtr0345640	3934	3752.324	5.870619	194.535
FBtr0077562	3784	3602.324	53.327330	1696.465
FBtr0085387	5031	4849.324	7.627511	326.645
FBtr0085386	4880	4698.324	15.457628	641.355
FBtr0085614	355	173.850	10.668635	16.379
FBtr0303924	5093	4911.324	0.064839	2.812
FBtr0303923	5120	4938.324	0.141887	6.188
FBtr0300811	4420	4238.324	17.793757	666.000
FBtr0340626	2866	2684.324	0.028162	0.668
FBtr0340627	2995	2813.324	0.026763	0.665
FBtr0340628	2870	2688.324	0.028116	0.667
FBtr0087784	1976	1794.324	198.277594	3141.860
FBtr0332882	2246	2064.324	0.571820	10.424
FBtr0339391	1899	1717.324	36.511100	553.719
FBtr0084095	7188	7006.324	1.098933	67.995
FBtr0343807	7002	6820.324	0.361213	21.756
FBtr0343805	4551	4369.324	5.853262	225.852
FBtr0343806	4719	4537.324	14.709426	589.397
FBtr0086801	711	529.636	1.684851	7.880
FBtr0344145	6340	6158.324	0.007771	0.423
FBtr0100454	3868	3686.324	0.037598	1.224
FBtr0082255	6557	6375.324	0.016797	0.946
FBtr0082256	4226	4044.324	0.027794	0.993
FBtr0100455	2462	2280.324	0.020610	0.415
FBtr0088783	1907	1725.324	47.452083	723.000
FBtr0301333	1977	1795.324	0.000000	0.000
FBtr0332689	1974	1792.324	0.000000	0.000
FBtr0086107	5316	5134.324	48.851514	2215.000
FBtr0072159	694	512.642	1.546221	7.000
FBtr0076218	2574	2392.324	0.953742	20.149
FBtr0076219	2478	2296.324	50.734893	1028.851
FBtr0113346	1241	1059.324	0.106895	1.000
FBtr0100083	570	388.695	0.000000	0.000
FBtr0079765	644	462.655	0.244754	1.000
FBtr0071734	1182	1000.324	0.113200	1.000
FBtr0071191	1056	874.324	10.989678	84.853
FBtr0345988	1286	1104.324	2.168355	21.147
